,visual parameter label,visual parameter value,xticks,yticks,ax_00_0_plot_x,ax_00_0_plot_y,preserved 0,preserved 1,ax_01_0_plot_x,ax_01_0_plot_y,ax_02_0_plot_x,ax_02_0_plot_y,ax_03_0_plot_x,ax_03_0_plot_y
992,,,,,0.99249625,-1.0721414,NONE_STR,NONE_STR,0.99249625,1.5611489,0.99249625,-2.3278246,0.9934968,17.275217
993,,,,,0.9934968,-0.98448545,NONE_STR,NONE_STR,0.9934968,1.6299953,0.9934968,-2.2192824,0.9944973,11.169939
994,,,,,0.9944973,-0.83143395,NONE_STR,NONE_STR,0.9944973,1.5210935,0.9944973,-2.1490984,0.99549776,10.894303
995,,,,,0.99549776,-0.8531577,NONE_STR,NONE_STR,0.99549776,1.7481074,0.99549776,-2.0806465,0.9964983,32.107353
996,,,,,0.9964983,-0.5277078,NONE_STR,NONE_STR,0.9964983,1.7400975,0.9964983,-1.8789117,0.9974988,19.874939
997,,,,,0.9974988,-0.3220243,NONE_STR,NONE_STR,0.9974988,1.7672765,0.9974988,-1.754035,0.9984993,23.591776
998,,,,,0.9984993,-0.057854623,NONE_STR,NONE_STR,0.9984993,1.6531305,0.9984993,-1.6058005,0.9994998,13.166176
999,,,,,0.9994998,0.08503929,NONE_STR,NONE_STR,0.9994998,1.7827941,0.9994998,-1.5230782,1.0005002,49.8877
1000,,,,,1.0005002,0.5716648,NONE_STR,NONE_STR,1.0005002,1.6177438,1.0005002,-1.2096235,1.0015007,-16.68084
1001,,,,,1.0015007,0.34219342,NONE_STR,NONE_STR,1.0015007,1.3495173,1.0015007,-1.31443,1.0025012,30.86517
1002,,,,,1.0025012,0.694622,NONE_STR,NONE_STR,1.0025012,1.5959758,1.0025012,-1.1204988,1.0035018,31.381227
1003,,,,,1.0035018,0.72576165,NONE_STR,NONE_STR,1.0035018,1.2032449,1.0035018,-0.9233264,1.0045022,-23.708952
1004,,,,,1.0045022,0.5715645,NONE_STR,NONE_STR,1.0045022,1.1954647,1.0045022,-1.072294,1.0055027,26.208498
1005,,,,,1.0055027,0.7636688,NONE_STR,NONE_STR,1.0055027,1.2404833,1.0055027,-0.9076213,1.0065032,14.799957
1006,,,,,1.0065032,0.7438535,NONE_STR,NONE_STR,1.0065032,1.084119,1.0065032,-0.81463164,1.0075037,-9.62237
1007,,,,,1.0075037,0.6479786,NONE_STR,NONE_STR,1.0075037,1.0110023,1.0075037,-0.87509114,1.0085043,8.968493
1008,,,,,1.0085043,0.7336599,NONE_STR,NONE_STR,1.0085043,1.0739493,1.0085043,-0.81873983,1.0095047,1.1893636
1009,,,,,1.0095047,0.68310267,NONE_STR,NONE_STR,1.0095047,0.99204475,1.0095047,-0.8112666,1.0105052,3.8006208
1010,,,,,1.0105052,0.8280698,NONE_STR,NONE_STR,1.0105052,1.1734,1.0105052,-0.787384,1.0115057,38.76208
1011,,,,,1.0115057,0.96016395,NONE_STR,NONE_STR,1.0115057,1.1220416,1.0115057,-0.5438375,1.0125062,-0.33392036
1012,,,,,1.0125062,0.8615132,NONE_STR,NONE_STR,1.0125062,1.0080395,1.0125062,-0.54593486,1.0135068,9.45116
1013,,,,,1.0135068,0.8777935,NONE_STR,NONE_STR,1.0135068,0.9930344,1.0135068,-0.48655117,1.0145072,-4.3021083
1014,,,,,1.0145072,0.88875467,NONE_STR,NONE_STR,1.0145072,1.020395,1.0145072,-0.513581,1.0155077,29.66184
1015,,,,,1.0155077,0.99363047,NONE_STR,NONE_STR,1.0155077,1.0493034,1.0155077,-0.32720947,1.0165082,-17.356573
1016,,,,,1.0165082,0.83210355,NONE_STR,NONE_STR,1.0165082,0.91809595,1.0165082,-0.43626517,1.0175087,14.364039
1017,,,,,1.0175087,1.2138864,NONE_STR,NONE_STR,1.0175087,1.2903638,1.0175087,-0.34601438,1.0185093,67.13863
1018,,,,,1.0185093,1.2253156,NONE_STR,NONE_STR,1.0185093,1.2288471,1.0185093,0.07583176,1.0195097,8.828854
1019,,,,,1.0195097,0.9055106,NONE_STR,NONE_STR,1.0195097,0.91337323,1.0195097,0.13130656,1.0205102,-2.1200907
1020,,,,,1.0205102,0.96437806,NONE_STR,NONE_STR,1.0205102,0.9711292,1.0205102,0.11798201,1.0215107,40.15058
1021,,,,,1.0215107,0.85753787,NONE_STR,NONE_STR,1.0215107,0.9198733,1.0215107,0.37025592,1.0225112,7.671668
1022,,,,,1.0225112,0.6088443,NONE_STR,NONE_STR,1.0225112,0.66633934,1.0225112,0.4184618,1.0235118,-23.35014
1023,,,,,1.0235118,0.68904537,NONE_STR,NONE_STR,1.0235118,0.7152948,1.0235118,0.2717499,1.0245122,46.388214
1024,,,,,1.0245122,0.58387274,NONE_STR,NONE_STR,1.0245122,0.69052815,1.0245122,0.56321096,1.0255127,7.409389
1025,,,,,1.0255127,0.38334647,NONE_STR,NONE_STR,1.0255127,0.46761933,1.0255127,0.609764,1.0265132,-31.609507
1026,,,,,1.0265132,0.3274303,NONE_STR,NONE_STR,1.0265132,0.35719997,1.0265132,0.41115892,1.0275137,-68.36625
1027,,,,,1.0275137,0.3984676,NONE_STR,NONE_STR,1.0275137,0.39853507,1.0275137,-0.018399792,1.0285143,35.255917
1028,,,,,1.0285143,0.4621011,NONE_STR,NONE_STR,1.0285143,0.47180048,1.0285143,0.20312098,1.0295147,-22.781868
1029,,,,,1.0295147,0.28799248,NONE_STR,NONE_STR,1.0295147,0.28851128,1.0295147,0.05997902,1.0305152,-92.706
1030,,,,,1.0305152,0.36550575,NONE_STR,NONE_STR,1.0305152,0.42178568,1.0305152,-0.52251357,1.0315157,15.878216
1031,,,,,1.0315157,0.5801532,NONE_STR,NONE_STR,1.0315157,0.63615644,1.0315157,-0.42274484,1.0325162,31.14384
1032,,,,,1.0325162,0.66610277,NONE_STR,NONE_STR,1.0325162,0.6836513,1.0325162,-0.22706582,1.0335168,-13.739305
1033,,,,,1.0335168,0.6714833,NONE_STR,NONE_STR,1.0335168,0.7058633,1.0335168,-0.31339085,1.0345172,5.101696
1034,,,,,1.0345172,0.855095,NONE_STR,NONE_STR,1.0345172,0.8900882,1.0345172,-0.2813347,1.0355177,15.978999
1035,,,,,1.0355177,1.0187162,NONE_STR,NONE_STR,1.0355177,1.0356226,1.0355177,-0.1809391,1.0365182,22.821938
1036,,,,,1.0365182,1.165204,NONE_STR,NONE_STR,1.0365182,1.1660256,1.0365182,-0.037541322,1.0375187,13.360456
1037,,,,,1.0375187,1.2373838,NONE_STR,NONE_STR,1.0375187,1.2387173,1.0375187,0.046404507,1.0385193,14.658496
1038,,,,,1.0385193,1.421818,NONE_STR,NONE_STR,1.0385193,1.4355654,1.0385193,0.13850312,1.0395198,29.36799
1039,,,,,1.0395198,1.5442798,NONE_STR,NONE_STR,1.0395198,1.6285117,1.0395198,0.32303366,1.0405202,33.035046
1040,,,,,1.0405202,1.4463013,NONE_STR,NONE_STR,1.0405202,1.6768576,1.0405202,0.5305934,1.0415207,18.935104
1041,,,,,1.0415207,1.3814375,NONE_STR,NONE_STR,1.0415207,1.7347246,1.0415207,0.64957,1.0425212,41.71576
1042,,,,,1.0425212,1.1216819,NONE_STR,NONE_STR,1.0425212,1.8315461,1.0425212,0.91167367,1.0435218,25.057383
1043,,,,,1.0435218,0.6972647,NONE_STR,NONE_STR,1.0435218,1.4499267,1.0435218,1.0691195,1.0445223,-20.308428
1044,,,,,1.0445223,0.91363,NONE_STR,NONE_STR,1.0445223,1.5523083,1.0445223,0.9415171,1.0455227,29.705555
1045,,,,,1.0455227,0.7494996,NONE_STR,NONE_STR,1.0455227,1.749849,1.0455227,1.1281608,1.0465232,25.118704
1046,,,,,1.0465232,0.50753546,NONE_STR,NONE_STR,1.0465232,1.8063194,1.0465232,1.2859837,1.0475237,38.071777
1047,,,,,1.0475237,0.080060504,NONE_STR,NONE_STR,1.0475237,1.7563101,1.0475237,1.5251961,1.0485243,14.09751
1048,,,,,1.0485243,-0.06638547,NONE_STR,NONE_STR,1.0485243,1.5450145,1.0485243,1.613777,1.0495248,15.8217535
1049,,,,,1.0495248,-0.2201598,NONE_STR,NONE_STR,1.0495248,1.5514164,1.0495248,1.7131859,1.0505252,18.140982
1050,,,,,1.0505252,-0.3654128,NONE_STR,NONE_STR,1.0505252,1.4410819,1.0505252,1.8271637,1.0515257,16.336597
1051,,,,,1.0515257,-0.49016058,NONE_STR,NONE_STR,1.0515257,1.3950633,1.0515257,1.9298129,1.0525262,15.797468
1052,,,,,1.0525262,-0.5510939,NONE_STR,NONE_STR,1.0525262,1.24567,1.0525262,2.0290778,1.0535268,-0.78683776
1053,,,,,1.0535268,-0.5087849,NONE_STR,NONE_STR,1.0535268,1.1616838,1.0535268,2.0241377,1.0545273,3.416916
1054,,,,,1.0545273,-0.54398876,NONE_STR,NONE_STR,1.0545273,1.1899221,1.0545273,2.0455995,1.0555277,17.876274
1055,,,,,1.0555277,-0.6567663,NONE_STR,NONE_STR,1.0555277,1.1855603,1.0555277,2.157923,1.0565282,7.737238
1056,,,,,1.0565282,-0.6727156,NONE_STR,NONE_STR,1.0565282,1.1329559,1.0565282,2.206533,1.0575287,12.71083
1057,,,,,1.0575287,-0.7280162,NONE_STR,NONE_STR,1.0575287,1.1096542,1.0575287,2.2864022,1.0585293,2.3993695
1058,,,,,1.0585293,-0.7557504,NONE_STR,NONE_STR,1.0585293,1.132414,1.0585293,2.3014815,1.0595298,42.12496
1059,,,,,1.0595298,-0.94133794,NONE_STR,NONE_STR,1.0595298,1.122044,1.0595298,2.566146,1.0605302,-21.978031
1060,,,,,1.0605302,-0.58181036,NONE_STR,NONE_STR,1.0605302,0.76953304,1.0605302,2.428063,1.0615307,-10.16575
1061,,,,,1.0615307,-0.7941952,NONE_STR,NONE_STR,1.0615307,1.1142831,1.0615307,2.3641944,1.0625312,39.96116
1062,,,,,1.0625312,-0.82103145,NONE_STR,NONE_STR,1.0625312,0.9495431,1.0625312,2.6152685,1.0635318,-30.1864
1063,,,,,1.0635318,-0.7979207,NONE_STR,NONE_STR,1.0635318,1.0576246,1.0635318,2.4256063,1.0645323,47.096127
1064,,,,,1.0645323,-1.103987,NONE_STR,NONE_STR,1.0645323,1.2091076,1.0645323,2.72152,1.0655327,29.71284
1065,,,,,1.0655327,-1.0126832,NONE_STR,NONE_STR,1.0655327,1.0409008,1.0655327,2.9082162,1.0665332,-0.41284698
1066,,,,,1.0665332,-0.8449441,NONE_STR,NONE_STR,1.0665332,0.8690282,1.0665332,2.9056146,1.0675337,-12.902682
1067,,,,,1.0675337,-0.9551416,NONE_STR,NONE_STR,1.0675337,1.0052441,1.0675337,2.824541,1.0685343,43.441216
1068,,,,,1.0685343,-1.0224279,NONE_STR,NONE_STR,1.0685343,1.0234227,1.0685343,3.0974975,1.0695348,7.273392
1069,,,,,1.0695348,-0.92073166,NONE_STR,NONE_STR,1.0695348,0.92073286,1.0695348,-3.1399868,1.0705352,31.104378
1070,,,,,1.0705352,-0.8541874,NONE_STR,NONE_STR,1.0705352,0.87104017,1.0705352,-2.944562,1.0715357,-10.6854515
1071,,,,,1.0715357,-0.71571344,NONE_STR,NONE_STR,1.0715357,0.7217941,1.0715357,-3.0116982,1.0725362,15.996606
1072,,,,,1.0725362,-0.7379717,NONE_STR,NONE_STR,1.0725362,0.7580022,1.0725362,-2.9111903,1.0735368,-3.7107658
1073,,,,,1.0735368,-0.68536204,NONE_STR,NONE_STR,1.0735368,0.7003252,1.0735368,-2.9345057,1.0745373,50.578613
1074,,,,,1.0745373,-0.654413,NONE_STR,NONE_STR,1.0745373,0.7562171,1.0745373,-2.6166987,1.0755377,28.379587
1075,,,,,1.0755377,-0.2803774,NONE_STR,NONE_STR,1.0755377,0.3675751,1.0755377,-2.4383912,1.0765382,-100.496666
1076,,,,,1.0765382,-0.41523564,NONE_STR,NONE_STR,1.0765382,0.416307,1.0765382,-3.0698347,1.0775387,8.817925
1077,,,,,1.0775387,-0.44925374,NONE_STR,NONE_STR,1.0775387,0.45291126,1.0775387,-3.0144198,1.0785393,31.386084
1078,,,,,1.0785393,-0.43057808,NONE_STR,NONE_STR,1.0785393,0.4542681,1.0785393,-2.8172176,1.0795398,-50.20705
1079,,,,,1.0795398,-0.2083159,NONE_STR,NONE_STR,1.0795398,0.20832415,1.0795398,-3.1326892,1.0805402,-79.47547
1080,,,,,1.0805402,-0.38747075,NONE_STR,NONE_STR,1.0805402,0.43924758,1.0805402,2.6511486,1.0815407,16.999582
1081,,,,,1.0815407,-0.433194,NONE_STR,NONE_STR,1.0815407,0.4671506,1.0815407,2.7579606,1.0825412,-21.997458
1082,,,,,1.0825412,-0.49763215,NONE_STR,NONE_STR,1.0825412,0.57403797,1.0825412,2.619741,1.0835418,1.4085368
1083,,,,,1.0835418,-0.6224695,NONE_STR,NONE_STR,1.0835418,0.7144352,1.0835418,2.6285903,1.0845423,10.010325
1084,,,,,1.0845423,-0.81976277,NONE_STR,NONE_STR,1.0845423,0.9104438,1.0845423,2.6914823,1.0855428,24.80239
1085,,,,,1.0855428,-1.0754074,NONE_STR,NONE_STR,1.0855428,1.1237098,1.0855428,2.8473265,1.0865432,33.911736
1086,,,,,1.0865432,-1.2100623,NONE_STR,NONE_STR,1.0865432,1.2140615,1.0865432,3.0604024,1.0875437,6.7221203
1087,,,,,1.0875437,-1.3064072,NONE_STR,NONE_STR,1.0875437,1.3073994,1.0875437,3.1026306,1.0885442,37.23151
1088,,,,,1.0885442,-1.5549967,NONE_STR,NONE_STR,1.0885442,1.585032,1.0885442,-2.9466083,1.0895448,36.818665
1089,,,,,1.0895448,-1.3196781,NONE_STR,NONE_STR,1.0895448,1.4494091,1.0895448,-2.715273,1.0905453,3.640339
1090,,,,,1.0905453,-1.3347845,NONE_STR,NONE_STR,1.0905453,1.4817752,1.0905453,-2.692407,1.0915457,20.669062
1091,,,,,1.0915457,-1.3129717,NONE_STR,NONE_STR,1.0915457,1.5686988,1.0915457,-2.5625398,1.0925462,21.196049
1092,,,,,1.0925462,-1.2923688,NONE_STR,NONE_STR,1.0925462,1.7074454,1.0925462,-2.4293559,1.0935467,34.344013
1093,,,,,1.0935467,-0.9794777,NONE_STR,NONE_STR,1.0935467,1.6340376,1.0935467,-2.213575,1.0945473,-3.939046
1094,,,,,1.0945473,-1.0172774,NONE_STR,NONE_STR,1.0945473,1.6433034,1.0945473,-2.2383213,1.0955478,39.332176
1095,,,,,1.0955478,-0.79885924,NONE_STR,NONE_STR,1.0955478,1.957453,1.0955478,-1.9911809,1.0965482,44.288765
1096,,,,,1.0965482,-0.23338005,NONE_STR,NONE_STR,1.0965482,1.64768,1.0965482,-1.7129159,1.0975487,-9.658191
1097,,,,,1.0975487,-0.31004304,NONE_STR,NONE_STR,1.0975487,1.5393621,1.0975487,-1.7735937,1.0985492,30.572533
1098,,,,,1.0985492,-0.01827189,NONE_STR,NONE_STR,1.0985492,1.7077765,1.0985492,-1.5814958,1.0995498,29.593843
1099,,,,,1.0995498,0.2562224,NONE_STR,NONE_STR,1.0995498,1.4696287,1.0995498,-1.3955559,1.1005503,1.1268294
1100,,,,,1.1005503,0.2518831,NONE_STR,NONE_STR,1.1005503,1.3892266,1.1005503,-1.3884761,1.1015507,14.318504
1101,,,,,1.1015507,0.36595458,NONE_STR,NONE_STR,1.1015507,1.3607738,1.1015507,-1.298513,1.1025512,9.196774
1102,,,,,1.1025512,0.44603276,NONE_STR,NONE_STR,1.1025512,1.3761905,1.1025512,-1.2407289,1.1035517,26.152641
1103,,,,,1.1035517,0.6441619,NONE_STR,NONE_STR,1.1035517,1.3575743,1.1035517,-1.0764064,1.1045523,14.770207
1104,,,,,1.1045523,0.68532634,NONE_STR,NONE_STR,1.1045523,1.237002,1.1045523,-0.9836086,1.1055528,9.187059
1105,,,,,1.1055528,0.68432516,NONE_STR,NONE_STR,1.1055528,1.138384,1.1055528,-0.92587274,1.1065532,-2.5523658
1106,,,,,1.1065532,0.6818359,NONE_STR,NONE_STR,1.1065532,1.1591017,1.1065532,-0.9419093,1.1075537,31.951927
1107,,,,,1.1075537,0.86706144,NONE_STR,NONE_STR,1.1075537,1.1753775,1.1075537,-0.7411574,1.1085542,1.8675255
1108,,,,,1.1085542,0.70279956,NONE_STR,NONE_STR,1.1085542,0.94264203,1.1085542,-0.7294162,1.1095548,-13.82066
1109,,,,,1.1095548,0.718594,NONE_STR,NONE_STR,1.1095548,1.0491097,1.1095548,-0.81625295,1.1105553,22.361734
1110,,,,,1.1105553,0.87220216,NONE_STR,NONE_STR,1.1105553,1.1178677,1.1105553,-0.67575103,1.1115557,18.92539
1111,,,,,1.1115557,0.929101,NONE_STR,NONE_STR,1.1115557,1.0944413,1.1115557,-0.55684423,1.1125562,19.345524
1112,,,,,1.1125562,0.97831285,NONE_STR,NONE_STR,1.1125562,1.0789303,1.1125562,-0.4353005,1.1135567,23.097574
1113,,,,,1.1135567,0.8757149,NONE_STR,NONE_STR,1.1135567,0.9139213,1.1135567,-0.29017058,1.1145573,-33.34832
1114,,,,,1.1145573,0.778075,NONE_STR,NONE_STR,1.1145573,0.88646746,1.1145573,-0.4997021,1.1155578,36.981377
1115,,,,,1.1155578,1.0138264,NONE_STR,NONE_STR,1.1155578,1.0511677,1.1155578,-0.26734263,1.1165582,-2.5256522
1116,,,,,1.1165582,0.77979016,NONE_STR,NONE_STR,1.1165582,0.8121448,1.1165582,-0.28321692,1.1175587,2.7587893
1117,,,,,1.1175587,1.103842,NONE_STR,NONE_STR,1.1175587,1.144042,1.1175587,-0.26588094,1.1185592,66.30566
1118,,,,,1.1185592,0.9990482,NONE_STR,NONE_STR,1.1185592,1.0105062,1.1185592,0.15073358,1.1195598,-17.18172
1119,,,,,1.1195598,0.83411396,NONE_STR,NONE_STR,1.1195598,0.83487755,1.1195598,0.042773493,1.1205603,31.854788
1120,,,,,1.1205603,0.875759,NONE_STR,NONE_STR,1.1205603,0.9022518,1.1205603,0.24293122,1.1215607,13.8133745
1121,,,,,1.1215607,0.6375885,NONE_STR,NONE_STR,1.1215607,0.67388916,1.1215607,0.32972145,1.1225612,-24.680964
1122,,,,,1.1225612,0.69843704,NONE_STR,NONE_STR,1.1225612,0.70922655,1.1225612,0.17465264,1.1235617,39.37346
1123,,,,,1.1235617,0.7009096,NONE_STR,NONE_STR,1.1235617,0.7683258,1.1235617,0.4220387,1.1245623,28.11488
1124,,,,,1.1245623,0.46871075,NONE_STR,NONE_STR,1.1245623,0.56739503,1.1245623,0.59868956,1.1255628,-4.738026
1125,,,,,1.1255628,0.42916587,NONE_STR,NONE_STR,1.1255628,0.5094054,1.1255628,0.5689187,1.1265633,5.2625847
1126,,,,,1.1265633,0.24730149,NONE_STR,NONE_STR,1.1265633,0.3000456,1.1265633,0.60198534,1.1275637,-83.70108
1127,,,,,1.1275637,0.39018446,NONE_STR,NONE_STR,1.1275637,0.39131615,1.1275637,0.07607061,1.1285642,20.892485
1128,,,,,1.1285642,0.269592,NONE_STR,NONE_STR,1.1285642,0.27549306,1.1285642,0.20734955,1.1295648,-83.56509
1129,,,,,1.1295648,0.4449632,NONE_STR,NONE_STR,1.1295648,0.46840546,1.1295648,-0.3177107,1.1305653,74.3586
1130,,,,,1.1305653,0.3778928,NONE_STR,NONE_STR,1.1305653,0.38215566,1.1305653,0.14950307,1.1315658,-133.23543
1131,,,,,1.1315658,0.35067037,NONE_STR,NONE_STR,1.1315658,0.45379898,1.1315658,-0.6876435,1.1325662,48.154957
1132,,,,,1.1325662,0.5831364,NONE_STR,NONE_STR,1.1325662,0.6292139,1.1325662,-0.38507664,1.1335667,-19.67823
1133,,,,,1.1335667,0.67124563,NONE_STR,NONE_STR,1.1335667,0.7685715,1.1335667,-0.5087217,1.1345673,43.15465
1134,,,,,1.1345673,0.9323983,NONE_STR,NONE_STR,1.1345673,0.9593451,1.1345673,-0.23757617,1.1355678,-3.2274919
1135,,,,,1.1355678,0.99220014,NONE_STR,NONE_STR,1.1355678,1.0261228,1.1355678,-0.2578481,1.1365683,38.042633
1136,,,,,1.1365683,1.3302891,NONE_STR,NONE_STR,1.1365683,1.3305249,1.1365683,-0.018826041,1.1375687,27.048763
1137,,,,,1.1375687,1.2309043,NONE_STR,NONE_STR,1.1375687,1.2450972,1.1375687,0.15113355,1.1385692,6.5205536
1138,,,,,1.1385692,1.4245869,NONE_STR,NONE_STR,1.1385692,1.451282,1.1385692,0.19209802,1.1395698,36.10954
1139,,,,,1.1395698,1.4553447,NONE_STR,NONE_STR,1.1395698,1.5931528,1.1395698,0.41899127,1.1405703,29.79298
1140,,,,,1.1405703,1.2951925,NONE_STR,NONE_STR,1.1405703,1.5759821,1.1405703,0.6061772,1.1415708,13.546238
1141,,,,,1.1415708,1.168633,NONE_STR,NONE_STR,1.1415708,1.5168656,1.1415708,0.6912869,1.1425712,14.607497
1142,,,,,1.1425712,1.1683098,NONE_STR,NONE_STR,1.1425712,1.6484149,1.1425712,0.7830752,1.1435717,23.711988
1143,,,,,1.1435717,0.9992435,NONE_STR,NONE_STR,1.1435717,1.676067,1.1435717,0.9320574,1.1445723,21.786179
1144,,,,,1.1445723,0.85899335,NONE_STR,NONE_STR,1.1445723,1.7856562,1.1445723,1.0689422,1.1455728,33.406605
1145,,,,,1.1455728,0.49180973,NONE_STR,NONE_STR,1.1455728,1.7087777,1.1455728,1.278853,1.1465733,10.11718
1146,,,,,1.1465733,0.37368193,NONE_STR,NONE_STR,1.1465733,1.6505637,1.1465733,1.3424197,1.1475737,27.136189
1147,,,,,1.1475737,0.095645145,NONE_STR,NONE_STR,1.1475737,1.6534946,1.1475737,1.5129198,1.1485742,9.527051
1148,,,,,1.1485742,-0.0030386224,NONE_STR,NONE_STR,1.1485742,1.5310498,1.1485742,1.572781,1.1495748,18.575686
1149,,,,,1.1495748,-0.19378906,NONE_STR,NONE_STR,1.1495748,1.6363937,1.1495748,1.6894994,1.1505753,29.605986
1150,,,,,1.1505753,-0.45443803,NONE_STR,NONE_STR,1.1505753,1.5146593,1.1505753,1.8755168,1.1515758,6.8994017
1151,,,,,1.1515758,-0.47346282,NONE_STR,NONE_STR,1.1515758,1.3881235,1.1515758,1.9188632,1.1525762,13.041107
1152,,,,,1.1525762,-0.5970372,NONE_STR,NONE_STR,1.1525762,1.432177,1.1525762,2.0007997,1.1535767,26.803482
1153,,,,,1.1535767,-0.7435188,NONE_STR,NONE_STR,1.1535767,1.3198643,1.1535767,2.1692066,1.1545773,-2.6665058
1154,,,,,1.1545773,-0.68992543,NONE_STR,NONE_STR,1.1545773,1.2557416,1.1545773,2.1524622,1.1555778,38.3462
1155,,,,,1.1555778,-0.9464083,NONE_STR,NONE_STR,1.1555778,1.291297,1.1555778,2.3933902,1.1565783,0.3521342
1156,,,,,1.1565783,-0.6562927,NONE_STR,NONE_STR,1.1565783,0.8936153,1.1565783,2.3956141,1.1575787,-15.411335
1157,,,,,1.1575787,-0.7347155,NONE_STR,NONE_STR,1.1575787,1.1042418,1.1575787,2.2987688,1.1585792,29.178568
1158,,,,,1.1585792,-0.6871464,NONE_STR,NONE_STR,1.1585792,0.86946034,1.1585792,2.4821172,1.1595798,-41.661118
1159,,,,,1.1595798,-0.63946104,NONE_STR,NONE_STR,1.1595798,1.0572616,1.1595798,2.2203457,1.1605803,59.415966
1160,,,,,1.1605803,-0.89400434,NONE_STR,NONE_STR,1.1605803,1.0473303,1.1605803,2.5936596,1.1615808,-40.33029
1161,,,,,1.1615808,-0.63933957,NONE_STR,NONE_STR,1.1615808,0.91891205,1.1615808,2.3402696,1.1625812,44.011917
1162,,,,,1.1625812,-0.9758266,NONE_STR,NONE_STR,1.1625812,1.1275686,1.1625812,2.6167953,1.1635817,-15.58133
1163,,,,,1.1635817,-0.67658013,NONE_STR,NONE_STR,1.1635817,0.83290714,1.1635817,2.518901,1.1645823,3.8564765
1164,,,,,1.1645823,-0.9911608,NONE_STR,NONE_STR,1.1645823,1.1996528,1.1645823,2.5431366,1.1655828,32.755764
1165,,,,,1.1655828,-1.0030963,NONE_STR,NONE_STR,1.1655828,1.0857224,1.1655828,2.7489407,1.1665833,7.513815
1166,,,,,1.1665833,-1.2085556,NONE_STR,NONE_STR,1.1665833,1.2844291,1.1665833,2.7961576,1.1675837,59.238686
1167,,,,,1.1675837,-1.1706104,NONE_STR,NONE_STR,1.1675837,1.17103,1.1675837,-3.1148217,1.1685842,-9.148203
1168,,,,,1.1685842,-0.9396329,NONE_STR,NONE_STR,1.1685842,0.9400762,1.1685842,3.110883,1.1695848,14.767779
1169,,,,,1.1695848,-0.99115765,NONE_STR,NONE_STR,1.1695848,0.9930705,1.1695848,-3.079515,1.1705853,9.60962
1170,,,,,1.1705853,-0.92723405,NONE_STR,NONE_STR,1.1705853,0.9342303,1.1705853,-3.019133,1.1715858,28.068737
1171,,,,,1.1715858,-0.8953316,NONE_STR,NONE_STR,1.1715858,0.936846,1.1715858,-2.8427813,1.1725863,18.055984
1172,,,,,1.1725863,-0.7018523,NONE_STR,NONE_STR,1.1725863,0.7660323,1.1725863,-2.7293327,1.1735867,4.303323
1173,,,,,1.1735867,-0.63296556,NONE_STR,NONE_STR,1.1735867,0.69936985,1.1735867,-2.7022965,1.1745872,5.35244
1174,,,,,1.1745872,-0.53569174,NONE_STR,NONE_STR,1.1745872,0.60174227,1.1745872,-2.668656,1.1755878,5.6705747
1175,,,,,1.1755878,-0.48866874,NONE_STR,NONE_STR,1.1755878,0.5594723,1.1755878,-2.6330311,1.1765883,8.640644
1176,,,,,1.1765883,-0.36100024,NONE_STR,NONE_STR,1.1765883,0.4268493,1.1765883,-2.5787323,1.1775888,-35.53641
1177,,,,,1.1775888,-0.3393597,NONE_STR,NONE_STR,1.1775888,0.35991228,1.1775888,-2.8020153,1.1785892,-13.762376
1178,,,,,1.1785892,-0.2812699,NONE_STR,NONE_STR,1.1785892,0.2905253,1.1785892,-2.8884997,1.1795897,-120.04376
1179,,,,,1.1795897,-0.26191476,NONE_STR,NONE_STR,1.1795897,0.29863834,1.1795897,2.640441,1.1805903,1.5445334
1180,,,,,1.1805903,-0.45878646,NONE_STR,NONE_STR,1.1805903,0.52037275,1.1805903,2.6501431,1.1815908,12.980394
1181,,,,,1.1815908,-0.55940425,NONE_STR,NONE_STR,1.1815908,0.6099307,1.1815908,2.7316918,1.1825913,16.34874
1182,,,,,1.1825913,-0.6744258,NONE_STR,NONE_STR,1.1825913,0.70754534,1.1825913,2.8344154,1.1835917,-11.768567
1183,,,,,1.1835917,-0.6703942,NONE_STR,NONE_STR,1.1835917,0.7222137,1.1835917,2.7604737,1.1845922,5.838142
1184,,,,,1.1845922,-0.9792193,NONE_STR,NONE_STR,1.1845922,1.040321,1.1845922,2.797158,1.1855928,41.26284
1185,,,,,1.1855928,-1.141311,NONE_STR,NONE_STR,1.1855928,1.145463,1.1855928,3.0564234,1.1865933,13.524382
1186,,,,,1.1865933,-1.191669,NONE_STR,NONE_STR,1.1865933,1.191669,1.1865933,3.1413915,1.1875938,12.07456
1187,,,,,1.1875938,-1.2866938,NONE_STR,NONE_STR,1.1875938,1.2903867,1.1875938,-3.0659194,1.1885942,21.948889
1188,,,,,1.1885942,-1.5194764,NONE_STR,NONE_STR,1.1885942,1.5548042,1.1885942,-2.9280124,1.1895947,43.02594
1189,,,,,1.1895947,-1.3236806,NONE_STR,NONE_STR,1.1895947,1.4953802,1.1895947,-2.6576772,1.1905953,-10.741307
1190,,,,,1.1905953,-1.3916435,NONE_STR,NONE_STR,1.1905953,1.5216937,1.1905953,-2.7251554,1.1915958,40.364292
1191,,,,,1.1915958,-1.4283857,NONE_STR,NONE_STR,1.1915958,1.8224006,1.1915958,-2.4715474,1.1925963,20.996912
